time,seconds_elapsed,yaw,qx,qz,roll,qw,qy,pitch
1667581628008534000,56.68553393554687,-1.6927062841087563,-0.35794495332110454,0.6360802778492974,0.12212438647234038,-0.6020637834014176,0.32372274474754803,1.0025363872935176
1667581628018556000,56.695555908203126,-1.6927911924818584,-0.35938965855784155,0.6351116766056569,0.1229955061780941,-0.6015884631011844,0.3249053924683755,1.0067741934214336
1667581628028576800,56.70557666015625,-1.6935190678026477,-0.3606785796239849,0.6343973948906455,0.12452086581197958,-0.6011428414518104,0.325696289946894,1.010091390591967
1667581628038598700,56.7155986328125,-1.6946966915026025,-0.3618222212817874,0.6338733963894154,0.1262408624843097,-0.6006528299591396,0.32635161465608276,1.012937056987404
1667581628048620000,56.7256201171875,-1.6958401889751757,-0.36276389814770293,0.633460296869859,0.1274648014985789,-0.6001172512487403,0.32709269136802244,1.0156099463336086
1667581628058641000,56.735640869140624,-1.6963050277012746,-0.36344462835764774,0.633053113308647,0.12750963682165853,-0.5996020361778628,0.32806865840754096,1.018294246757698
1667581628068662800,56.74566284179687,-1.695855009038704,-0.3638733269693184,0.6325962268048332,0.12617523694136634,-0.5991308869487486,0.3293332989804629,1.0211043910226705
1667581628078684000,56.75568383789062,-1.6946370065760132,-0.36404307663836016,0.6321236519479697,0.12344753716569404,-0.5986413662872919,0.33093933482813115,1.0241096121370497
1667581628088705800,56.765705810546876,-1.692693976796675,-0.363943549098366,0.6316499772423991,0.11924898783813036,-0.5980931764670685,0.3329383020422358,1.0273761814228874
1667581628098727000,56.77572680664063,-1.6901970371219643,-0.3635678433900561,0.6312118537524404,0.11353873954400502,-0.5974032452242172,0.3354091420350757,1.03101613435341
1667581628108748000,56.785748046875,-1.6873132402470994,-0.36295412690121687,0.6308293280303623,0.10665005982003664,-0.5965898775465159,0.33822942844967907,1.034877092248417
1667581628118770000,56.79577001953125,-1.684249097202924,-0.3622062434082218,0.6304992480365926,0.09933096655066162,-0.5957621290658404,0.3410936717171498,1.0386028744381512
1667581628128790800,56.805790771484375,-1.681304089800108,-0.3614065108117282,0.6302518964815863,0.09242924911251311,-0.5950423404512772,0.3436460889334132,1.0417158407023688
1667581628138812000,56.81581201171875,-1.6786367820807542,-0.3606300331866328,0.6300844851934704,0.08654138200686118,-0.5945337393767339,0.34564312940092623,1.043920420154468
1667581628148834000,56.825833984375,-1.6765325338301877,-0.35995657547108056,0.630005032259102,0.0820840764186997,-0.5942257048016437,0.34701688658971236,1.0452214624570428
1667581628158855000,56.83585498046875,-1.675140931117657,-0.35949483970610013,0.6299725346634759,0.07933472749046755,-0.5940977032595344,0.34777272863759656,1.045797743911647
1667581628168876800,56.84587670898438,-1.6742092747033444,-0.359222973402361,0.6299452034423584,0.07800516301694416,-0.5941681310784988,0.34798273956712894,1.045744174097465
1667581628178898000,56.85589794921875,-1.673478208906101,-0.35902755291557187,0.6299316634736647,0.0774835804474711,-0.5943942902280753,0.3478227661201146,1.0451842571475596
1667581628188918800,56.86591870117188,-1.6724042025949386,-0.3588342641261512,0.6298577118733402,0.07701703719838843,-0.5947787301560312,0.3474987545881349,1.0443607427308472
1667581628198941000,56.87594091796875,-1.6707665931021882,-0.3585885247116428,0.6297017417951064,0.0760963502590418,-0.5952657053220742,0.3472011294701009,1.043512921123577
1667581628208962000,56.88596215820313,-1.6686986583215013,-0.3581799667092514,0.6295454537150313,0.0742580737358523,-0.595700736068097,0.34716013772612847,1.0428477407429535
1667581628218984000,56.89598388671875,-1.666377696624726,-0.3575848846898803,0.629431818338158,0.0713688780392459,-0.5959781054408355,0.34750349649646783,1.0425356276585735
1667581628229004800,56.9060048828125,-1.6641481318771678,-0.35675073047320877,0.6294628575335717,0.06754462060714399,-0.596024679470736,0.34822396852584947,1.0424712475097424
1667581628239026000,56.91602587890625,-1.6622963041809249,-0.3556881173565111,0.6296957701134428,0.06316540717822478,-0.5958481120920476,0.34919096220052426,1.0424469308441597
1667581628249048000,56.92604809570312,-1.661289038315928,-0.3545268089342137,0.6301555627430289,0.05908999387782087,-0.5954824884748607,0.3501648418563791,1.0422591614264052
1667581628259069000,56.93606884765625,-1.6612347007596346,-0.35343515602687997,0.6307757440301068,0.05612933944307749,-0.5950734716333856,0.3508464207236045,1.0416743239493123
1667581628269090800,56.9460908203125,-1.6620561469619544,-0.35252861661244006,0.6314828273229857,0.054779949716104295,-0.5947634395845479,0.3510121750775988,1.0405026830647264
1667581628279111000,56.95611083984375,-1.663486518011213,-0.3518409880481556,0.6322112598759387,0.05512903735733473,-0.5946744134432984,0.3505412255096445,1.0385984471934429
1667581628289131800,56.9661318359375,-1.6648197608920021,-0.35146258993676766,0.6327686397879024,0.0569646360013973,-0.5949730305709865,0.3494068257353167,1.0360714940037814
1667581628299153000,56.97615283203125,-1.6660695522276732,-0.35129033284591765,0.6332075456003095,0.059715772889519216,-0.5955081743079963,0.34786971593033433,1.0331960362066304
