time,seconds_elapsed,MAGNETIC FIELD Z (μT),MAGNETIC FIELD Y (μT),MAGNETIC FIELD X (μT)
1667581594727204400,23.404204345703125,-21.14773178100586,-23.443452835083008,-35.5286865234375
1667581594737226200,23.414226318359376,-21.685855865478516,-23.300838470458984,-35.606483459472656
1667581594747248000,23.424248046875,-21.905967712402344,-23.166873931884766,-35.448219299316406
1667581594757269200,23.434269287109377,-22.130115509033203,-22.96973419189453,-35.403480529785156
1667581594767291400,23.44429150390625,-22.307144165039062,-22.789587020874023,-35.465354919433594
1667581594777312300,23.454312255859374,-22.224044799804688,-22.744352340698242,-35.67456817626953
1667581594787334000,23.464333984375,-22.521499633789062,-22.76333236694336,-35.701446533203125
1667581594797355000,23.47435498046875,-22.343158721923828,-22.820070266723633,-35.646278381347656
1667581594807377200,23.484377197265626,-22.209308624267578,-22.68979263305664,-35.56871795654297
1667581594817398000,23.49439794921875,-22.087291717529297,-22.842105865478516,-35.581329345703125
1667581594827420000,23.504419921875,-22.349140167236328,-22.90802001953125,-35.54375457763672
1667581594837442000,23.514442138671875,-22.528514862060547,-22.781082153320312,-35.74030303955078
1667581594847463000,23.524462890625,-22.81812286376953,-22.626266479492188,-35.66095733642578
1667581594857485000,23.534485107421876,-22.77193832397461,-22.6697940826416,-35.66609191894531
1667581594867506000,23.544505859375,-23.033416748046875,-22.72563934326172,-35.57960510253906
1667581594877528000,23.554528076171874,-23.188865661621094,-22.721622467041016,-35.417327880859375
1667581594887549000,23.564548828125,-23.296146392822266,-22.768814086914062,-35.412506103515625
1667581594897571000,23.574571044921875,-23.42974090576172,-22.76871109008789,-35.386993408203125
1667581594907592000,23.584592041015625,-23.509449005126953,-22.79205322265625,-35.34104919433594
1667581594917614000,23.594614013671876,-23.593124389648438,-22.722108840942383,-35.35108947753906
1667581594927636000,23.604635986328127,-23.557403564453125,-22.846784591674805,-35.35919189453125
1667581594937657000,23.614656982421874,-23.615306854248047,-22.767715454101562,-35.25963592529297
1667581594947679000,23.624678955078124,-23.56958770751953,-22.797313690185547,-35.247581481933594
1667581594957700000,23.6347001953125,-23.681259155273438,-22.91518211364746,-35.138526916503906
1667581594967722000,23.644721923828126,-23.640254974365234,-22.962438583374023,-35.00438690185547
1667581594977742800,23.654742919921876,-23.890426635742188,-23.02775001525879,-34.8975830078125
1667581594987765000,23.664764892578123,-24.069049835205078,-23.037179946899414,-34.841941833496094
1667581594997787000,23.674786865234374,-24.273693084716797,-23.183856964111328,-34.713523864746094
1667581595007808000,23.68480810546875,-24.400466918945312,-23.32647705078125,-34.498756408691406
1667581595017830000,23.694829833984375,-24.400466918945312,-23.32647705078125,-34.498756408691406
1667581595027851000,23.70485107421875,-24.857627868652344,-23.555883407592773,-34.0155029296875
1667581595037873200,23.714873046875,-25.043254852294922,-23.613859176635742,-33.76702117919922
1667581595047894000,23.72489404296875,-25.326740264892578,-23.572113037109375,-33.44090270996094
1667581595057916000,23.734916015625,-25.883045196533203,-23.437524795532227,-33.320716857910156
1667581595067937000,23.74493701171875,-26.04401397705078,-23.58210563659668,-33.037940979003906
1667581595077959200,23.754959228515624,-26.32278823852539,-23.557453155517578,-32.74281311035156
1667581595087981000,23.76498095703125,-26.338542938232422,-23.749752044677734,-32.70848083496094
1667581595098002000,23.775001953125,-26.52652359008789,-23.84946632385254,-32.47074890136719
1667581595108024000,23.785024169921876,-26.65411376953125,-23.97657012939453,-32.34855651855469
