time,seconds_elapsed,MAGNETIC FIELD Z (μT),MAGNETIC FIELD Y (μT),MAGNETIC FIELD X (μT)
1667857362691214300,94.67921435546874,-41.53070068359375,14.404123306274414,-5.4989471435546875
1667857362701234400,94.689234375,-41.18098449707031,14.41472053527832,-5.1622161865234375
1667857362711254000,94.69925390625,-41.42646408081055,14.345121383666992,-4.695747375488281
1667857362721275400,94.709275390625,-41.411094665527344,14.428274154663086,-4.360221862792969
1667857362731295200,94.71929516601563,-41.38531494140625,14.588739395141602,-4.178276062011719
1667857362741315000,94.72931518554688,-41.43752670288086,14.551271438598633,-4.092872619628906
1667857362751336400,94.73933642578125,-41.39066696166992,14.658273696899414,-3.9828414916992188
1667857362761356300,94.74935620117188,-41.39833068847656,14.755556106567383,-3.9842376708984375
1667857362771377400,94.75937744140624,-41.48820495605469,14.729413986206055,-4.090301513671875
1667857362781397200,94.76939721679688,-41.5209846496582,14.792646408081055,-4.167243957519531
1667857362791417000,94.7794169921875,-41.40468215942383,14.755208969116211,-4.423835754394531
1667857362801438200,94.78943823242187,-41.23297119140625,14.618814468383789,-4.6942901611328125
1667857362811458300,94.79945825195313,-41.39666748046875,14.67363166809082,-4.9248199462890625
1667857362821478100,94.80947802734374,-41.35478210449219,14.64476203918457,-5.352149963378906
1667857362831499300,94.81949926757812,-41.34850311279297,14.615453720092773,-5.53839111328125
1667857362841519000,94.82951904296876,-41.09204864501953,14.642545700073242,-5.957122802734375
1667857362851539200,94.83953930664063,-41.063499450683594,14.501657485961914,-6.414451599121094
1667857362861560300,94.84956030273437,-41.04326629638672,14.436956405639648,-6.593574523925781
1667857362871580200,94.859580078125,-40.85133361816406,14.574441909790039,-6.9512176513671875
1667857362881600300,94.86960034179687,-40.916873931884766,14.691991806030273,-7.238059997558594
1667857362891621400,94.87962133789063,-40.792625427246094,14.901338577270508,-7.35736083984375
1667857362901641200,94.88964111328124,-40.807891845703125,14.882455825805664,-7.534095764160156
1667857362911661000,94.8996611328125,-40.83201599121094,15.00605583190918,-7.646629333496094
1667857362921682200,94.90968212890625,-40.72447204589844,15.063161849975586,-7.7186279296875
1667857362931702000,94.91970190429687,-40.83287811279297,15.161470413208008,-7.847969055175781
1667857362941722000,94.92972216796875,-40.67405700683594,15.317354202270508,-7.8900299072265625
1667857362951743200,94.9397431640625,-40.497947692871094,15.66474723815918,-8.086784362792969
1667857362961763000,94.94976318359375,-40.35871887207031,15.703176498413086,-8.168357849121094
1667857362971783200,94.959783203125,-40.503379821777344,15.904359817504883,-8.258163452148438
1667857362981804000,94.96980395507812,-40.26109313964844,16.060121536254883,-8.199241638183594
1667857362991824100,94.97982421875,-40.43747329711914,16.0075626373291,-8.222831726074219
1667857363001844200,94.98984423828125,-40.403785705566406,16.14679527282715,-8.173553466796875
1667857363011865000,94.99986499023437,-40.541542053222656,16.28175926208496,-7.973968505859375
1667857363021885200,95.00988525390625,-40.52110290527344,16.453969955444336,-7.799949645996094
1667857363031905300,95.0199052734375,-40.221317291259766,16.576074600219727,-7.4074859619140625
1667857363041926100,95.02992602539062,-40.357032775878906,16.626676559448242,-6.864784240722656
1667857363051946200,95.0399462890625,-40.534446716308594,16.9013614654541,-6.4976654052734375
1667857363061966000,95.04996606445313,-40.447330474853516,17.125364303588867,-6.1162261962890625
1667857363071987200,95.0599873046875,-40.36244583129883,17.30072593688965,-5.473869323730469
1667857363082007300,95.07000732421875,-40.300994873046875,17.772809982299805,-4.9780120849609375
1667857363092027100,95.08002709960938,-40.257896423339844,18.219160079956055,-4.534324645996094
1667857363102048300,95.09004833984375,-39.89760971069336,18.733613967895508,-4.246673583984375
1667857363112068000,95.10006811523438,-39.53662109375,19.275442123413086,-3.8955459594726562
1667857363122088200,95.11008813476562,-39.24242401123047,20.085660934448242,-3.8662796020507812
1667857363132109000,95.12010913085938,-39.24242401123047,20.085660934448242,-3.8662796020507812
1667857363142129200,95.13012915039063,-38.76112365722656,20.769773483276367,-3.8287429809570312
1667857363152149500,95.1401494140625,-38.28270721435547,21.52106285095215,-3.9551925659179688
1667857363162170400,95.15017041015625,-37.92409133911133,22.1500186920166,-4.426948547363281
1667857363172190500,95.1601904296875,-37.50056076049805,22.676156997680664,-4.841705322265625
1667857363182210600,95.17021044921874,-37.177364349365234,23.29444694519043,-5.279090881347656
1667857363192231400,95.1802314453125,-36.91323471069336,23.838449478149414,-5.478271484375
1667857363202251500,95.19025146484375,-36.680484771728516,24.199800491333008,-5.514350891113281
1667857363212271400,95.20027124023437,-36.628326416015625,24.63631248474121,-5.4480133056640625
1667857363222292500,95.21029248046875,-36.06056213378906,25.0859432220459,-4.965858459472656
1667857363232312300,95.22031225585937,-35.6752815246582,25.602148056030273,-4.359474182128906
1667857363242332400,95.23033251953125,-35.17203903198242,26.259870529174805,-3.8653488159179688
1667857363252353500,95.240353515625,-34.65612030029297,26.9771671295166,-3.3991470336914062
1667857363262373400,95.25037329101562,-34.15716552734375,27.62019157409668,-3.1721267700195312
1667857363272393500,95.2603935546875,-33.865379333496094,28.158781051635742,-3.0252304077148438
1667857363282414300,95.27041430664063,-33.46293258666992,28.52874183654785,-3.0336685180664062
1667857363292434400,95.28043432617187,-33.42768859863281,28.905515670776367,-3.1563339233398438
1667857363302454500,95.29045458984375,-33.159427642822266,29.15458106994629,-2.9950485229492188
